DATE,ELEVATION,HLY-DEWP-NORMAL,HLY-PRES-NORMAL,HLY-TEMP-NORMAL,LATITUDE,LONGITUDE,STATION,STATION_NAME
2010-01-25 17:00:00,645.3,251,10184,435,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-25 18:00:00,645.3,253,10190,407,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-25 19:00:00,645.3,256,10195,386,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-25 20:00:00,645.3,258,10198,372,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-25 21:00:00,645.3,259,10199,358,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-25 22:00:00,645.3,258,10199,348,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-25 23:00:00,645.3,259,10198,340,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 00:00:00,645.3,257,10197,331,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 01:00:00,645.3,256,10193,325,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 02:00:00,645.3,255,10192,319,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 03:00:00,645.3,252,10192,315,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 04:00:00,645.3,251,10190,310,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 05:00:00,645.3,250,10191,307,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 06:00:00,645.3,248,10194,303,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 07:00:00,645.3,247,10198,301,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 08:00:00,645.3,248,10203,300,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 09:00:00,645.3,256,10206,321,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 10:00:00,645.3,261,10208,349,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 11:00:00,645.3,262,10208,381,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 12:00:00,645.3,259,10202,410,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 13:00:00,645.3,258,10191,431,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 14:00:00,645.3,256,10182,448,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 15:00:00,645.3,254,10179,454,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 16:00:00,645.3,253,10180,451,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 17:00:00,645.3,254,10184,438,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 18:00:00,645.3,256,10190,410,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 19:00:00,645.3,259,10195,389,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 20:00:00,645.3,261,10198,374,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 21:00:00,645.3,261,10199,360,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 22:00:00,645.3,261,10199,349,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-26 23:00:00,645.3,261,10199,341,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 00:00:00,645.3,259,10197,332,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 01:00:00,645.3,258,10194,325,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 02:00:00,645.3,257,10192,319,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 03:00:00,645.3,254,10192,314,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 04:00:00,645.3,253,10191,309,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 05:00:00,645.3,252,10191,306,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 06:00:00,645.3,250,10195,302,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 07:00:00,645.3,248,10199,301,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 08:00:00,645.3,249,10204,301,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 09:00:00,645.3,258,10207,322,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 10:00:00,645.3,263,10209,352,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 11:00:00,645.3,265,10209,384,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 12:00:00,645.3,262,10202,414,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 13:00:00,645.3,261,10192,436,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 14:00:00,645.3,259,10183,453,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 15:00:00,645.3,258,10179,459,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 16:00:00,645.3,257,10180,457,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 17:00:00,645.3,258,10184,443,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 18:00:00,645.3,260,10190,416,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 19:00:00,645.3,263,10196,393,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 20:00:00,645.3,265,10199,378,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 21:00:00,645.3,265,10200,364,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 22:00:00,645.3,264,10200,353,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-27 23:00:00,645.3,265,10199,344,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 00:00:00,645.3,264,10197,335,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 01:00:00,645.3,263,10194,328,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 02:00:00,645.3,261,10193,323,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 03:00:00,645.3,259,10192,318,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 04:00:00,645.3,258,10191,313,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 05:00:00,645.3,256,10191,310,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 06:00:00,645.3,254,10195,306,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 07:00:00,645.3,251,10200,304,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 08:00:00,645.3,253,10204,304,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 09:00:00,645.3,262,10207,326,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 10:00:00,645.3,267,10209,356,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 11:00:00,645.3,268,10209,388,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 12:00:00,645.3,265,10202,417,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 13:00:00,645.3,263,10192,438,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 14:00:00,645.3,261,10183,455,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 15:00:00,645.3,260,10179,461,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 16:00:00,645.3,259,10180,459,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 17:00:00,645.3,260,10184,446,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 18:00:00,645.3,261,10190,418,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 19:00:00,645.3,264,10196,395,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 20:00:00,645.3,265,10199,379,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 21:00:00,645.3,265,10200,366,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 22:00:00,645.3,265,10200,355,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-28 23:00:00,645.3,265,10200,346,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 00:00:00,645.3,264,10198,337,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 01:00:00,645.3,263,10195,330,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 02:00:00,645.3,262,10193,325,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 03:00:00,645.3,260,10193,320,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 04:00:00,645.3,259,10192,315,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 05:00:00,645.3,257,10192,311,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 06:00:00,645.3,254,10195,307,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 07:00:00,645.3,252,10200,305,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 08:00:00,645.3,253,10205,304,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 09:00:00,645.3,263,10208,327,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 10:00:00,645.3,268,10209,357,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 11:00:00,645.3,268,10209,390,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 12:00:00,645.3,265,10203,418,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 13:00:00,645.3,262,10192,439,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 14:00:00,645.3,260,10183,456,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 15:00:00,645.3,259,10179,462,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 16:00:00,645.3,259,10180,460,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 17:00:00,645.3,259,10184,447,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 18:00:00,645.3,261,10190,419,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 19:00:00,645.3,263,10195,397,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 20:00:00,645.3,264,10199,381,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 21:00:00,645.3,264,10200,367,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 22:00:00,645.3,265,10200,356,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-29 23:00:00,645.3,265,10199,346,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 00:00:00,645.3,264,10197,338,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 01:00:00,645.3,263,10194,331,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 02:00:00,645.3,262,10192,325,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 03:00:00,645.3,259,10192,320,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 04:00:00,645.3,258,10191,315,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 05:00:00,645.3,256,10191,311,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 06:00:00,645.3,253,10195,307,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 07:00:00,645.3,251,10199,305,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 08:00:00,645.3,253,10205,305,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 09:00:00,645.3,263,10208,327,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 10:00:00,645.3,267,10209,358,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 11:00:00,645.3,267,10208,391,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 12:00:00,645.3,263,10202,419,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 13:00:00,645.3,261,10192,440,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 14:00:00,645.3,259,10183,457,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 15:00:00,645.3,258,10179,463,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 16:00:00,645.3,259,10180,461,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 17:00:00,645.3,260,10184,448,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 18:00:00,645.3,261,10190,421,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 19:00:00,645.3,264,10195,398,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 20:00:00,645.3,264,10198,382,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 21:00:00,645.3,265,10199,369,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 22:00:00,645.3,265,10199,357,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-30 23:00:00,645.3,266,10198,348,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 00:00:00,645.3,265,10197,339,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 01:00:00,645.3,264,10194,332,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 02:00:00,645.3,263,10192,327,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 03:00:00,645.3,260,10191,321,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 04:00:00,645.3,259,10191,317,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 05:00:00,645.3,257,10191,312,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 06:00:00,645.3,254,10194,308,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 07:00:00,645.3,252,10199,306,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 08:00:00,645.3,253,10205,306,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 09:00:00,645.3,263,10208,329,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 10:00:00,645.3,268,10209,360,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 11:00:00,645.3,267,10208,393,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 12:00:00,645.3,264,10202,421,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 13:00:00,645.3,260,10192,441,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 14:00:00,645.3,259,10183,458,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 15:00:00,645.3,257,10179,465,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 16:00:00,645.3,258,10180,462,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 17:00:00,645.3,259,10184,449,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 18:00:00,645.3,261,10190,422,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 19:00:00,645.3,263,10195,399,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 20:00:00,645.3,264,10199,382,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 21:00:00,645.3,265,10200,369,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 22:00:00,645.3,265,10200,357,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
2010-01-31 23:00:00,645.3,265,10200,347,35.43194,-82.5375,GHCND:USW00003812,ASHEVILLE REGIONAL AIRPORT NC US
